                            36.5 1.9809678913291898e-52
                            37.  4.875952437150117e-53
                            37.5 1.2131439725457718e-53
                            38.  3.0504114578036727e-54
                            38.5 7.750360090343589e-55
                            39.  1.989430171562273e-55
                            39.5 5.158300236091202e-56
                            40.  1.3507813876046508e-56
                            40.5 3.5718659315914184e-57
                            41.  9.53607300458377e-58
                            41.5 2.5700560410485675e-58
                            42.  6.991172581940336e-59
                            42.5 1.9192393164906276e-59
                            43.  5.316412049192445e-60
                            43.5 1.4857941415853073e-60
                            44.  4.18880967681732e-61
                            44.5 1.191125129349529e-61
                            45.  3.415883077640942e-62
                            45.5 9.878085571991363e-63
                            46.  2.8801379487315056e-63
                            46.5 8.465882442065705e-64
                            47.  2.508409770935833e-64
                            47.5 7.491038397048456e-65
                            48.  2.254519099816652e-65
                            48.5 6.83732608869298e-66
                            49.  2.089259053231806e-66
                            49.5 6.431704209296632e-67
LogNormal                   50.  1.994539858733607e-67

 1-RSS =                    0.001049528732044534

MaxSPA (m^2)=               1.271233901916477e-17

Shiftf (nm) =               0

Sg=                         2.5

Spheres %=                  0.98

W =                         0.15000000000000002

Rc (nm)=                    3.6999999999999997

1000 0.019486415847005584
995  0.0197579375136864
990  0.020034927566770923
985  0.02031750571090106
980  0.02060578180406418
975  0.020899873392400535
970  0.021199892638092875
965  0.02150597439196287
960  0.021818235355540994
955  0.022136807240438445
950  0.02251202094806116
945  0.022913582564991066
940  0.023324372247519834
935  0.023744586066721102
930  0.024174438910721543
925  0.024614140385481785
920  0.025063893654526
915  0.02552391312487628
910  0.025994434377722867
905  0.026475650406608656
900  0.026967802218348692
895  0.02747111445462701
890  0.027985805335797104
885  0.02850896981082944
880  0.029020351443977098
875  0.029542809116827277
870  0.030076529046063276
865  0.030621733554054897
860  0.031178623160501778
855  0.031747425416535344
850  0.03232835605803621
845  0.03292163517772643
840  0.03352748453594763
835  0.03414612845285844
830  0.03477777986876929
825  0.0354842264098777
820  0.03634051302795261
815  0.03721922123423755
810  0.038120959802639846
805  0.03904640334956446
800  0.03999617841966138
795  0.04097107103795702
790  0.04197176962083255
785  0.042999117762481325
780  0.04405397721226825
775  0.0451372470114201
770  0.04637016962527897
765  0.04764317089210977
760  0.04895556682389268
755  0.05030914718811694
750  0.051705914769783756
745  0.05314797296498565
740  0.05463775906819021
735  0.05617776596606175
730  0.05777087366946888
725  0.05978661020250422
720  0.0619561999136257
715  0.0642304262674752
710  0.06661825526001763
705  0.06912976029245983
700  0.07177610821144714
695  0.07457005196016113
690  0.07752566319992432
685  0.081592424691256
680  0.08631705153698549
675  0.09147901964838728
670  0.09714098410083306
665  0.10337602129006357
660  0.11026920164218303
655  0.11792004927539028
650  0.12595704610962305
645  0.13437131097266014
640  0.14366680936154053
635  0.15396277443103126
630  0.16539600425740025
625  0.17812360358093363
620  0.1923271836367887
615  0.20861912810117894
610  0.2268708520908451
605  0.24734178262382991
600  0.2703344687104318
595  0.2961909028630133
590  0.32536165315087523
585  0.3589233004800547
580  0.3963995770360067
575  0.4381341661286241
570  0.48443679982797927
565  0.5355436509538223
560  0.5871929280497782
555  0.6404850029561825
550  0.6964656107915171
545  0.7544971758449734
540  0.8137131990311733
535  0.8763493789156148
530  0.9298776317492433
525  0.9705625938004381
520  0.9972728351025484
515  0.9999999999999999
510  0.973380680858468
505  0.9429797594139118
500  0.910168199992647
495  0.8750116500305402
490  0.836942396672707
485  0.8013896046484764
480  0.7680068672823512
475  0.7435346349103834
470  0.731136634105631
465  0.7188809224997588
460  0.7067955533802059
455  0.6990886395030814
450  0.6921750814343803
445  0.685261049872577
440  0.6843558471085102
435  0.6881350085483579
430  0.6918827638816125
425  0.6980654336196881
420  0.7067800026796632
415  0.7156041212778746
410  0.7241946113415829
405  0.7327127099747042
400  0.7413409667344705
395  0.7510424803272592
390  0.7608456433431015
385  0.7699603193804643
380  0.7783067852553596
375  0.7866385701277742
370  0.7948037761377763
365  0.8028126903991631
360  0.8102494757016935
355  0.8177271331605179
350  0.8247542010986972
345  0.8318043197744468
340  0.8375629110390216
335  0.8432995556752527
330  0.8507852407600683
325  0.8593504970348064
320  0.8706847425472047
315  0.8875827508531239
310  0.9089354148403892
305  0.9343007996211232
300  0.9647982990277062
295  1.001325521507129
290  1.0387038318647097
285  1.0857946631992372
280  1.1376333131886098
275  1.1886969838792278
270  1.2492867059227544
265  1.3154745839759294
260  1.3791831121044045
255  1.4213191012693294
250  1.4417361480404431
245  1.4561799267722835
240  1.4735556452399057
235  1.4897766582972414
230  1.5074526868438467
225  1.5145994081251566
220  1.5348572819876838
215  1.546467309176758
210  1.5503333158857702
205  1.5583366422128815
200  1.563624579734181
